id,nome,marca
16388,Rejunte Epóxi 1 kg Branco,QUARTZOLIT
16389,"Bico Automático para Abastecimento Saída 1"" Curto BR120 1843",Bremen
16391,Bico de Aquecimento N°300 Acetileno BMA AC,Condor
16392,Bico de Ar de Botão em Alumínio para Limpeza 8,Arprex
16393,Rejunte Epóxi 1 kg Cinza Platina,QUARTZOLIT
16395,Rejunte Epóxi 1 kg Corda,QUARTZOLIT
16396,Rejunte Flexível Preto Grafite 1Kg,QUARTZOLIT
16397,Rejunte para Piscina Cinza Platina 5Kg,QUARTZOLIT
16398,Bico de Baixa Pressão para Lavadora 9.371-008.0,Karcher
16399,Rejunte para Piscina Verde Floresta 5Kg,QUARTZOLIT
16401,"Bico de Ar para Limpeza (Ref LUB-1989C, Lubefer)",Lubefer
16402,"Bico de Contato M6 1,2mm",Esab-Tbi
16403,Rejunte para Piscinas 5Kg Azul Celeste,QUARTZOLIT
16404,Rejunte para Piscinas 5Kg Branco,QUARTZOLIT
16406,Bico de Contato M6 8mm,Esab-Tbi
16408,Bico de Contato M6 1mm,Esab-Tbi
16410,"Bico de Contato M8 0,8mm",Esab-Tbi
16412,"Bico de Contato M8 1,2mm",Esab-Tbi
16414,"Bico de Contato M8 1,6mm",Esab-Tbi
16417,Bico de Contato M8 1mm,Esab-Tbi
16418,Bico de Contato M8x30mm ECU 1.6,Esab-Tbi
16434,Rejunte Porcelanatos e Cerâmicas Argila 5kg,QUARTZOLIT
16435,Rejunte Porcelanatos e Cerâmicas Cortiça 5kg,QUARTZOLIT
16438,Rejunte Porcelanatos e Cerâmicas Kraft 5kg,QUARTZOLIT
16440,Rejunte Porcelanatos e Cerâmicas Preto Grafite 5kg,QUARTZOLIT
16441,Rejunte Porcelanatos e Cerâmicas Marfim 5kg,QUARTZOLIT
16444,Rejunte Porcelanatos e Cerâmicas Preto Ônix 5kg,QUARTZOLIT
16445,Rejunte Porcelanatos e Cerâmicas Tijolo 5kg,QUARTZOLIT
16446,Rejunte Superfino Porcelanatos e Cerâmicas Ype 1Kg,QUARTZOLIT
16449,Rejunte Urbano Porcelanatos e Cerâmicas 5kg,QUARTZOLIT
16450,Rejunte Superfino 2Kg,QUARTZOLIT
16452,Rejunte Superfino Branco 2Kg,QUARTZOLIT
16453,Rejunte Superfino Marrom Café 2Kg,QUARTZOLIT
16458,Conheça o Removedor Pastoso,Farben
16459,Rejunte Superfino Marrom Tabaco 2Kg,QUARTZOLIT
16461,"Repara Trinca 1,5kg",QUARTZOLIT
16462,Repara Trinca 500g,QUARTZOLIT
16466,Bico de Fluído 1.8mm para Pistolas de Pintura (Ref AV-0213-18),Devilbiss
16467,Bico de Fluido 1.1mm,Devilbiss
16468,Repele Água 18L,QUARTZOLIT
16470,Bico de Fluído 1.8mm para Pistolas de Pintura (Ref AV-2115-EX),Devilbiss
16473,Reservatório Inox Térmico 304 Horizontal Alta Pressão 600L,KOMECO
16475,Reservatório Inox Térmico 304 Horizontal Alta Pressão 400L,KOMECO
16476,Reservatório Inox Térmico 304 Horizontal Baixa Pressão,KOMECO
16477,Bico de Limpeza com Bico Longo com Gatinho 100mm -8SL,Arprex
16478,"Bico de Limpeza com Gatilho Bico Longo 1/4""",Puma
16479,Reservatório Inox Térmico 304 Horizontal Baixa Pressão 200L,KOMECO
16480,Bico de Limpeza com Gatilho BL-2,Bozza
16481,Reservatório Inox Térmico 304 Horizontal Baixa Pressão 300L,KOMECO
16483,Reservatório Inox Térmico 304 Horizontal Baixa Pressão 400L,KOMECO
16484,Reservatório Inox Térmico 304 Horizontal Baixa Pressão 800L,KOMECO
16485,"Bico de Limpeza com Gatinho 1/4""",Puma
16486,Bico de Limpeza em Alumínio,Puma
16487,Resina Acqua Multiuso Incolor 18L,HYDRONORTH
16488,Bico de Limpeza em Alumínio com Gatilho Bico Longo MS 2-TL,Steula
16489,Resina Acqua Incolor,HYDRONORTH
16490,Bico de Limpeza em Alumínio com Gatilho MS 2,Steula
16491,"Resina Acrílica Acqua Cerâmica Galão Cor Telha 3,6L",HYDRONORTH
16492,"Resina Acrílica Acqua Incolor Galão 3,6l",HYDRONORTH
16493,Bico de Limpeza em Polipropileno Azul com Vazão Controladora BSP 1/4 MS,Steula
16494,"Resina Acrílica Base Solvente para Telha 3,6l Cerâmica",HYDRONORTH
16495,Resina Acrílica Multiuso Acqua 18L Cerâmica,HYDRONORTH
16497,Bico de Limpeza Injetado com Gatilho Longo,Schweers
16499,Resina Impermeabilizante Base de Solvente Incolor,HYDRONORTH
16501,Resina Acrílica Multiuso Solvente Incolor 18L,HYDRONORTH
16504,"Resina Multiuso Base Solvente Incolor 3,6L",HYDRONORTH
16505,Resistência 220V Loren Shower,LORENZETTI
16506,Bico de Limpeza Nylon com Gatilho OMEGA 8,Arprex
16508,Resina Multiuso Cerâmica/telha,HYDRONORTH
16509,Resistência Bella Ducha 4T,LORENZETTI
16510,Bico de Limpeza Plástico com Bico de Segurança MS 15-P VC,Steula
16512,Resistência Duo Shower e Ducha Futura 3060A 127V,LORENZETTI
16514,Resistência para Aquecedor 127V 500W,LORENZETTI
16515,Bico de Limpeza Reto com Gancho,Puma
16517,Bico de Trava para Encher Pneus MS 11,Steula
16518,Resistência para Aquecedor Versátil 220V 5500W 755G,LORENZETTI
16520,Bico Duplo para Encher Pneu 140mm BC,Steula
16525,Bico Duplo para Encher Pneus MS 5-CR,Steula
16549,Bico Leque Alta Potência 5.765-067.0,Karcher
16551,Resistência para Ducha Bello Banho 127V 3T,LORENZETTI
16554,Resistência para Ducha Higiênica 127V,LORENZETTI
16564,Bico Misturador 125ml 10 Peças STATMIX BIG,Loctite
16566,Bico Misturador 200/400ml 10mm 10 Peças,Loctite
16567,Bico Misturador 200/400ml 8mm 10 Peças,Loctite
16570,Bico Misturador 25ml 12 Peças TEROSON ET QUAD ST MIX SMALL,Loctite
16572,Bico Misturador 400ml 6mm com 10 Peças STATICMIXER,Loctite
16575,Bico Misturador 400ml 8mm 10 Peças para AA H8510 STATICMIX 24E,Loctite
16577,Bico Misturador 5.4 X 40mm Ajustável,Loctite
16579,Bico Misturador 50ml 5mm 10 Peças para HY 4080 STATICMIX 24E,Loctite
16580,Bico Misturador 50ml 6mm 20E B 10 Peças STATICMIX B,Loctite
16583,Bico Misturador para Aplicador,Ancora
16588,Bico para Engraxadeira Manual 4 Castanhas,Nove54
16590,Bico para Limpeza em Alumínio MS 4,Steula
16591,Bico para Lavadora MB 0147C Turbo Rotopower 852872 JHF 4X,Hydronlubz
16593,Bico para Limpeza em Alumínio MS 4-TL,Steula
16596,Bico para Limpeza em Alumínio MS 6,Steula
16604,Bico Power 25080 5.765-058.0,Karcher
16605,Bico Power 25040 para HD 6/15 5.765-050.0,Karcher
16617,Bico Turbo para Lavadora HD/HDS 07/08 9.302-496.0,Karcher
16621,Bico Turbo para Lavadora HD 585 9.302-49,Karcher
16625,Bico Turbo Simples para Lavadora,Karcher
16626,Biseladora/chanfradeira 45gr 60mm 1250W 220V B45S,Euroboor
16627,Biseladora/chanfradeira 45gr 60mm 1250W 220V B45S - max,Euroboor
16629,Biseladora/chanfradeira 60gr 24mm 1800W 200V B60S,Euroboor
16632,Biseladora Elétrica 150 a 340mm 750W 220V ISY 351,Merax
16633,Biseladora Elétrica 20 a 28mm 750W 220V ISY,Merax
16638,"Biseladora Elétrica 6"" a 12"" 1000W 220V ISD 323",Merax
16639,Biseladora Pneumática 150 a 340mm TCM 351,Merax
16640,Biseladora Elétrica 65 a 159mm 750W 220V ISY 150,Merax
16641,"Biseladora Portátil com Cabeçote 37 1/2"" 220V/230V",Ridgid
16644,Bisnaga Almotolia Plástica 200ML 1002H SS,SS
16645,Bisnaga Almotolia Plástica 500ML 1002I SS,SS
16728,Restimento de Parede,INCEFRA
16841,Rodapé Biancrogres Tech Branco Liso 15x240cm,BIANCOGRES
16842,Rodaforro PVC Tipo F Standart 6 Metros,FORTLEV
16845,Rodapé Classico Branco Frisado 7x240cm,BIANCOGRES
16847,Rodapé 10x190cm Carvalho,DETALLI
16848,Rodapé Clássico Branco Frisado 10x240cm,BIANCOGRES
16849,"Rodapé Liso 15x24,4cm Branco",DETALLI
16853,Rodapé Estilo 18 70x2400x15cm,EUCAFLOOR
16856,Rodape Estilo Nº10 240 X 7cm,EUCAFLOOR
16857,Rodape Fit Branco Frisado 10x240cm,BIANCOGRES
16859,Rodapé Fit Branco Frisado 7x240cm,BIANCOGRES
16861,Rodapé Fit Branco Frisado 15x240cm,BIANCOGRES
16864,Rodapé Guarnição Fit Branco 7x240,BIANCOGRES
16865,Rodapé Fit Branco Liso 10x240cm,BIANCOGRES
16866,Rodapé Liso Branco em Poliestireno 10x240cm,ARQUITECH
16868,Rodapé Poliestireno 454 com 100mm Altura,SANTA LUZIA
16870,Rodapé 480 Frisado Branco 15x24cm Unidade,SANTA LUZIA
16871,Rodapé 456 Frisado Branco 7x24cm Unidade,SANTA LUZIA
16874,"Rodapé com Friso LEV102 Branco de Poliestireno 10x1,3cm",SANTA LUZIA
16876,Rodapé de Poliestireno Fris Black 100×16×2400 mm,SANTA LUZIA
16879,Rodapé Frisado 7x240cm Branco,SANTA LUZIA
16880,Rodapé Frisado Branco 457 10x24cm Unidade,SANTA LUZIA
16882,Rodapé Liso 7x240cm Branco,SANTA LUZIA
16885,"Rodapé Liso LEV101 Branco de Poliestireno 10x1,3cm",SANTA LUZIA
16887,Rodapé Tech Branco Frisado 10x240cm,BIANCOGRES
16888,Rodapé Tech Branco Frisado 15x240cm,BIANCOGRES
16891,Rodapé Tech Branco Liso: o Detalhe Que Faz Toda a Diferença,BIANCOGRES
16892,rolo 23cm Lã de Carneiro 1320,PINCEIS TIGRE
16912,rolo de Lã de Carneiro 23cm,TIGRE
16915,rolo de Lã para Pintura 23cm,TIGRE
16919,rolo de Lã Sintética Microfibra 23cm,PINCEIS TIGRE
16921,rolo de Lã Sintética para Pintura 23cm,TIGRE
16923,rolo de Lã Sintética 61374230 Antirrespingo de 23cm,TIGRE
16925,rolo de Pintura Espuma Amarela 5cm,TIGRE
16926,rolo de Pintura Espuma Amarela 9cm,TIGRE
16929,rolo de Pintura Lã de Carneiro 23cm,TIGRE
16930,rolo Espuma Amarelo R.1342-230 23cm,TIGRE
16932,rolo Lã Sintética Antirrespingo Profissional 9CM,TIGRE
16935,rolo Lona Preta 4x110mt,MAXILONA
16937,rolo Lona Preta 6x110mt,MAXILONA
16939,rolo para Textura Média 23cm,TIGRE
16942,Conheça o rolo Pintura Pro 2111-46 Microfibra 37mm,TIGRE
16945,Conheça o rolo Pintura Pro Microfibra 37mm,TIGRE
16946,Conheça o rolo Pintura Pro Microfibra 46mm,TIGRE
16949,Saboneteira de Parede Talita Stander,METAIS TALITA
16950,Saboneteira Clean de Parede Red,DECA
16952,Saboneteira Flat Cobre Escovado,DOCOL
16955,Saboneteira Flat em Grafite Escovado,DOCOL
16957,Saboneteira Loren Loft Preta,LORENZETTI
16960,Saboneteira Single Inox Polido Cromado de Parede,DOCOL
16964,Salva Piso Kraft com Bolha (Ref 1mx15m),SALVABRAS
16965,Sela Trincas Cartucho 280ml Branco,UNIPEGA
16966,Salva Piso Kraft com Bolha (Ref 1mx25m),SALVABRAS
16969,"Selador Acrílico 3,6L",EUCATEX
16971,Conheça o Selador Acrílico Balde 18L,EUCATEX
16974,"Selador Acrílico Galão 3,6L",SUVINIL
16975,"Selador Selatrinca Paredes 3,6L",SUVINIL
16978,Seladora para Madeira,SUVINIL
16979,"Seladora para Madeira Galão 3,6L",SUVINIL
17010,"Sifão Articulado para Lavatório (entrada: 1""/Saída: 1 1/2"") Cromado",DECA
17013,"Sifão Cromado para Pia/lavatório 1"" 1 1/2""",DECA
17014,Sifão Top para Banheiro Grafite Escovado,DOCOL
17016,Sifão P/banheiro Square Grafite Polido,DOCOL
17018,"Sifão para Banheiro Cromado 1.1/2""",DOCOL
17021,"Sifão para Cozinha Cromado 1.1/2""",DOCOL
17023,Sifão para Lavatório Cromado 1x1,FABRIMAR
17025,"Sifão para Cozinha e Tanque 1 1/2"" 1680 112 Cromado",DECA
17026,"Sifão Sanfonado Universal C/suporte 1,50mt Branco",CENSI
17029,Sifão Sanfonado Multiuso Universal Branco,KRONA
17032,"Sifão Sanfonado Multiuso Copo Branco 32,5x70cm – Praticidade e Eficiência",TIGRE
17033,Sifão Sanfonado Multiuso Universal 66cm – Versatilidade e Qualidade,TIGRE
17047,Silicone Acético Multiuso 50g,QUARTZOLIT
17048,Silicone Neutro Multiuso 280g,QUARTZOLIT
17050,Solução Preparadora Frasco (Ref 1000CC),TIGRE
17053,Silicone Acético Branco 250 ml,UNIPEGA
17056,Solução Preparadora P/tubos e Conexões,KRONA
17058,Solução Preparadora Frasco (Ref 200CC),TIGRE
17061,Solvente Aguarraz,SUVINIL
17064,Solvente Aguarraz 5L,SUVINIL
17068,Spa Floratta Quadrado 179 X 179 X 55 cm Top Line P/6 Pessoas,OURO FINO
17073,Supercal Hidradata 15kg CH-III,ICAL
17076,Suporte Aquapluv Style PVC Branco,TIGRE
17077,Suporte/cabide Preto Inox Fosco de Parede Ônix,DOCOL
17080,Suporte Metálico Aquapluv Zincado,TIGRE
17081,Suporte Metálico Dobrado Aquapluv Style Branco,TIGRE
17084,Suporte para Calha Moldura 25,RC EFICAZ
17089,Suporte para Calha Moldura 30,RC EFICAZ
17091,Suporte para Papel Higiênico Top Polido Cromado,DOCOL
17092,Suporte para rolo de Pintura 23cm,TIGRE
17096,Suporte para Placa 4x2,SLEEK
17097,Suporte PVC Aquapluv 125,TIGRE
17098,Suporte para rolo Pro Ajuste Big Rolo: Versatilidade e Praticidade,TIGRE
17099,Suporte/pendurador Top Argola para Banheiro Cromado,DOCOL
17103,Suporte para rolo Pro 37 mm da Pro – o Acessório Ideal para Acabamento com Qualidade,TIGRE
17105,Suporte para rolo Pro 46 mm da – Mais Robustez e Desempenho para Sua Pintura,TIGRE
17108,Suporte Ultra para rolo de Pintura 23cm,TIGRE
17110,Suviflex Impermeabilizante de Parede 18l,SUVINIL
17112,Conheça a Liqui-base Balde 18L,SUVINIL
17113,Talhadeira Aço Chato N08'',SÃO ROMÃO
17115,Talhadeira SDS Plus 14x250mm,AQUATOOLS
17116,Tampa de Rosca com Anel Injetável P/tanques,FORTLEV
17118,Tampa/moldura Quadro Distribuidor Branco Avulso (Ref 12/16),TIGRE
17120,Tampa/moldura Quadro Distribuidor Branco Avulso (Ref 18/24),TIGRE
17122,Tampa para Caixa D'água de Polietileno 500L,FORTLEV
17124,Tampa para Caixa D'água em Polietileno,FORTLEV
17126,Conheça a Tampa para Caixa D'água em Polietileno 750L,FORTLEV
17130,Tampão em Latão N21 15mm,FORUSI
17133,Tampão em Latão N21 28mm,FORUSI
17134,Tanque Branco Gelo em Mármore Sintético Duplo N1 100x52cm,RORATO
17136,Tanque g 59x52 cm Branco,CELITE
17143,Tanque de Fibra Duplo Gelo 110x55cm,RORATO
17145,Tanque de Lavar Roupas Branco Ergonômico 40L,ASTRA
17146,Tanque de Lavar Roupas Branco Ergonômico 22L,ASTRA
17149,Tanque de Polietileno,FORTLEV
17150,Tanque de Polietileno 500L,FORTLEV
17153,Tanque de Polietileno 1.000L,FORTLEV
17154,Tanque de Polietileno 2.000L,FORTLEV
17157,Tanque de Polietileno 3.000L,FORTLEV
17159,Tanque de Polietileno 5.000L: Solução Robusta e Segura para Armazenamento de Água,FORTLEV
17160,Tanque Inox de Parede Alto Brilho 23 Litros 44x48cm,DOCOL
17163,Tanque Mármore Sintético Duplo 110x59cm Gelo Nº2,RORATO
17164,Tanque Polietileno,FORTLEV
17165,Tanque Simples de Mármore Sintético 55x41cm Gelo,RORATO
17169,Tanque Simples Mármore Sintetico 55x41cm Preto,RORATO
17172,Tanque Sintético Duplo Fibra 100x51cm Preto,RORATO
17174,Tanque Sintético Duplo Mármore 110x52cm Travertino,RORATO
17176,Tanque Sintético Duplo Cinza 100x52cm,RORATO
17178,Tanque Sintético Duplo Gelo 100x51cm,RORATO
17179,Tanque Sintético Duplo Cinza 110x55cm,RORATO
17180,Tanque Sintético Duplo Granitado Preto 110x55cm,RORATO
17183,Tanque Sintético Duplo Preto 100x52cm,RORATO
17185,Tanque Sintético Duplo Travertino 110x55cm,RORATO
17189,"Tanque Suspenso m Branco Brilhante 54,5x48,5cm",CELITE
17191,Tanque Suspenso P 53x38cm,CELITE
17195,Tê 1.1/2 SCH80 Fire - Qualidade e Segurança,TIGRE
17197,Tê 1 Polegada SCH80 Fire - Resistência e Segurança,TIGRE
17199,Tê 2 SHC80 Fire - Segurança e Eficiência,TIGRE
17200,Tê 1.1/4 SCH80 Fire - Qualidade e Segurança,TIGRE
17203,Tê 3/4 SCH80 Tigrefire: Qualidade e Durabilidade para Sua Obra,TIGRE
17204,Tê 90º Aquatherm 22mm,TIGRE
17206,Tê 90º Aquatherm 28mm,TIGRE
17209,Tê 90º Aquatherm 42mm,TIGRE
17210,Tê 90º Aquatherm 35mm,TIGRE
17214,"Adaptador de Bico Tigrefire sch80 1""",TIGRE
17223,Te CPVC de Redução Aquatherm 28x15mm,TIGRE
17225,Te CPVC de Redução Aquatherm 22x15mm,TIGRE
17227,Te CPVC Ultraterm 15mm,KRONA
17230,Te CPVC Ultraterm 22mm,KRONA
17231,Te CPVC Ultraterm 28mm,KRONA
17232,Te de 90° CPVC Aquatherm 15mm,TIGRE
17238,Te de Esgoto Secundário 40mm,TIGRE
17239,Tê de Inspeção Série R 150x100mm,TIGRE
17240,Tê de Inspeção Série R 100x75mm,TIGRE
17243,Te de Inspeção Esgoto 100x75: Eficiência e Segurança em Redes Hidráulicas,TIGRE
17245,Tê de Redução Aquatherm 28x22mm,TIGRE
17247,Tê de Redução Aquatherm 28x22mm: Solução Ideal para Conexões Eficientes,TIGRE
17250,Tê de Redução Aquatherm 42x22mm: Conectividade e Eficiência para Sistemas de Água Quente,TIGRE
17251,Tê de Redução Aquatherm 54x22mm: Eficiência e Segurança na Condução de Água Quente,TIGRE
17259,Te de Redução em Latão N20 22x1/2,FORUSI
17263,Te de Redução Esgoto 150x100mm,KRONA
17273,Te de Redução Esgoto Série R 100x50mm,KRONA
17275,Conheça o Tê de Redução Roscável 3/4x1/2: a Solução Ideal para Suas Instalações,TIGRE
17278,Tê de Redução Sch80 Fire 1.1/2x1 - Confiabilidade e Resistência,TIGRE
17280,Conheça o Tê de Redução Sch80 Fire 1.1/4x1: Solução Prática e Segura para Seu Projeto,TIGRE
17281,Conheça o Tê de Redução Sch80 Fire 1.1/2x3/4: Qualidade e Durabilidade para o Seu Projeto,TIGRE
17283,Conheça o Tê de Redução Sch80 Fire 1.1/4x3/4: Solução Ideal para Projetos de Qualidade,TIGRE
17285,Explore a Versatilidade do Tê de Redução Sch80 Fire 1x3/4 para Seus Projetos,TIGRE
17287,Descubra o Tê de Redução Sch80 Fire 2x1.1/4: Qualidade e Eficiência para Seus Projetos,TIGRE
17288,Conheça o Tê de Redução Sch80 Fire 2x3/4: a Solução Perfeita para Sua Instalação,TIGRE
17292,Conheça o Tê de Redução Sch80 Fire 2x1: a Solução Ideal para Seus Projetos,TIGRE
17338,Te de Redução Aquatherm 35x28mm: Eficiência e Precisão em Conexões,TIGRE
17341,Te de Transição CPVC Aquatherm 15x1/2'',TIGRE
17342,Te de Transição CPVC Aquatherm 22x3/4'',TIGRE
17343,Te de Transição CPVC Aquatherm 22mm X 1/2'',TIGRE
17345,Te de Transição CPVC Ultraterm 22x3/4'',KRONA
17356,Te em Latão Curva Dupla N34 15x1/2,FORUSI
17358,Te em Latão Curva Dupla N34 22x3/4,FORUSI
17359,Te em Latão N19 15x1/2,FORUSI
17365,Te Esgoto Serie R 100x50mm: Conexões Precisas e Seguras,TIGRE
17367,Te para Esgoto Serie R 150mm: Conexões Seguras e Eficientes,TIGRE
17369,Te Esgoto Serie R 100x75mm: Conexões Precisas e Seguras,TIGRE
17371,Te Esgoto Serie R 75x50mm: Confiabilidade e Desempenho,TIGRE
17372,Te Inspeção Série R 100x75mm,KRONA
17375,Te Inspeção Serie R 75x75mm,KRONA
17379,Tê Interno 1,AMANCO
17380,Te Latão Bronze N19 22x3/4,FORUSI
17382,Tê Latão n.15 22mm,FORUSI
17385,"Tê Misturador de Transição Aquatherm 15mmx1/2""",TIGRE
17387,"Tê Misturador de Transição Aquatherm 22mmx3/4""",TIGRE
17391,Tê Misturador RF Ultraterm 22mm X3/4,KRONA
17403,Te PVC para Esgoto 150x150mm,KRONA
17404,Te PVC para Esgoto 40mm,KRONA
17408,Te PVC para Esgoto 50mm,KRONA
17413,Te PVC para Esgoto,TIGRE
17414,Te PVC para Esgoto 75x75mm,KRONA
17416,Te PVC Roscável 1/2'',KRONA
17417,Te PVC para Esgoto Primário 75x75,TIGRE
17418,Te Roscável 3/4'',TIGRE
17422,"Tê Roscável 1.1/2"" - Qualidade e Durabilidade para Sua Instalação",TIGRE
17423,"Tê Roscável 1.1/4"" - Qualidade e Durabilidade para Sua Instalação",TIGRE
17424,"Tê Roscável 1/2"" - Qualidade e Durabilidade para Sua Instalação",TIGRE
17425,"Tê Roscável 1"" - Qualidade e Durabilidade para Sua Instalação",TIGRE
17428,"Tê Roscável 2"" - Qualidade e Durabilidade para Sua Instalação",TIGRE
17438,Te Soldável C/rosca Central 20x1/2'',TIGRE
17446,Te Soldável com Rosca 25x1/2'',TIGRE
17450,Te Soldável de,KRONA
17451,Te Soldável de 85mm,KRONA
17453,Te Soldável 20mm,KRONA
17455,Te Soldável 32mm,KRONA
17463,Te Soldável 60mm,KRONA
17484,Te Soldável 85mm,TIGRE
17487,Tecbond Tix 1kg,QUARTZOLIT
17489,Tecla ABS P/acabamento Preto,CENSI
17491,"Tela Estruturante Impermeabilizante 0,21x5m",QUARTZOLIT
17493,Telha de Fibra de Vidro Translúcida 183X110cm,AFORT
17494,"Telha Cumeeira Normal Tod 15 Graus 1,10m",BRASILIT
17498,Telha de Fibra de Vidro Translúcida 244x50cm,AFORT
17499,"Telha de Fibrocimento 2,44x1,10m 5mm",BRASILIT
17500,"Telha de Fibrocimento Ondulada 1,83x1,10m 5mm",BRASILIT
17504,"Telha de Fibrocimento Ondulada 3,05x1,10m 6mm",BRASILIT
17505,"Telha de PVC Colonial Americana Cerâmica 0,86x3,28m",PRECONVC
17507,"Telha em PVC Plan Cerâmica 2,42m X 0,88 m",PRECON
17509,Telha Fibra Translúcida 244x110Cm,AFORT
17512,"Telha Fibrocimento Fibrotex 2,44X0,50X4mm",BRASILIT
17513,Telha PVC Colonial Cerâmica 230x86cm,PRECON
17515,Telha PVC Colonial Marfim 328x86cm,PRECONVC
17516,"Telha PVC Colonial Marfim 2,30x0,86",PRECONVC
17520,"Telha PVC Plan Cerâmica 3,3Mx0,88M",PRECONVC
17523,"Telha Térmica de Fibrocimento Topcomfort 2,13x1,10m 6mm",BRASILIT
17536,Linha Wood Teca Castanho 200MM 6M,ARAFORROS
17537,Linha Wood Teca Noz 200MM 6M,ARAFORROS
17539,Origens 200mm3xm Tauari,TETO VINÍLICO
17541,Wood Teca Cinza,TETO VINÍLICO
17543,Texturatto Efeito Suave Branco 22Kg,SUVINIL
17737,Bloco de Contanto Sinalização 1 na,Schneider
17738,Bloco de Contanto Sinalização 1 NF,Schneider
17740,"Bloco de Contato 1NA (Ref A7B10000050026, Siemens)",Siemens
17742,Bloco de Contato 1NF Comando Sinalização CSW,Weg
17743,"Bloco de Contato 1NA (Ref LPL42, Steck)",Steck
17746,Bloco de Contato 1NF,Steck
17751,Bloco de Contato 2NA+1NF 2 Velocidades,Schneider
17753,Bloco de Contato Auxiliar Alarme 1NAF,Siemens
17754,Bloco de Contato Auxiliar Contador 1NA+1NF,Siemens
17767,Bloco de Contato Auxiliar Frontal 1NA+1NF TESYS D,Schneider
17769,Bloco de Contato Auxiliar Frontal 1NA+1NF para Contatores,Weg
17773,Bloco de Contato Auxiliar Frontal 1NA,Weg
17774,Bloco de Contato Auxiliar Frontal 1NA TESYS D,Schneider
17776,Bloco de Contato Auxiliar Frontal 1NF,Weg
17779,Bloco de Contato Auxiliar Frontal 1NF TESYS D,Schneider
17781,Bloco de Contato Auxiliar Frontal 2NA+2NF para Contatores,Weg
17782,Bloco de Contato Auxiliar Frontal 2NA TESYS D,Schneider
17783,Bloco de Contato Auxiliar Frontal 2NA+2NF TESYS D,Schneider
17787,Bloco de Contato Auxiliar Frontal 2Nf TESYS D,Schneider
17802,Bloco de Contato Auxiliar Lateral 1NA+1NF,Siemens
17815,Bloco de Contato Impulso 1NA + 1NF E111,Ace Schmersal
17819,Bloco de Contato Impulso 1NA E110,Ace Schmersal
17821,Bloco de Contato Impulso 1NF E101,Ace Schmersal
17823,Bloco de Contato Sinalização 1NA BC01F-CSW X10,WEG
17824,Bloco de Contato NF,Steck
17827,Bloco de Contato Sinalização 1NF BC01F-CSW X10,Weg
17836,Bloco de Controle 60BAR para Bomba Elétrica,Ridgid
17840,Bloco em v 25mm com Grampo,Mitutoyo
17843,Bloco em v Magnético 100x95x70mm 2 Unidades 310.105,Digimess
17845,Bloco em v Magnético 100x95x70mm 310.104,Digimess
17848,Bloco em v Magnético 70x60x72mm 310.102,Digimess
17850,Bloco Padrão Aço Jogo com 10 Peças CL. 0,Mitutoyo
17854,Bloco Padrão em Aço de 0.5mm Classe 0 150.499,Digimess
17856,Bloco Padrão em Aço de 1.002mm Classe 0 150.499-3,Digimess
17858,Bloco Padrão em Aço de 1.001mm Classe 0 150.499-2,Digimess
17859,Bloco Padrão em Aço de 1.003mm Classe 0 150.499-4,Digimess
17862,Bloco Padrão em Aço de 1.004mm Classe 0 150.499-5,Digimess
17865,Bloco Padrão em Aço de 1.005mm Classe 0 150.499-6,Digimess
17866,Bloco Padrão em Aço de 1.007mm Classe 0 150.499-8,Digimess
17867,Bloco Padrão em Aço de 1.006mm Classe 0 150.499-7,Digimess
17870,Bloco Padrão em Aço de 1.008mm Classe 0 150.499-9,Digimess
17872,Bloco Padrão em Aço de 1.01mm Classe 0 150.499-11,Digimess
17873,Bloco Padrão em Aço de 1.009mm Classe 0 150.499-10,Digimess
17877,Bloco Padrão em Aço de 1.02mm Classe 0 150.499-12,Digimess
17879,Bloco Padrão em Aço de 1.03mm Classe 0 150.499-13,Digimess
17880,Bloco Padrão em Aço de 1.04mm Classe 0 150.499-14,Digimess
17881,Bloco Padrão em Aço de 1.05mm Classe 0 150.499-15,Digimess
17883,Bloco Padrão em Aço de 1.06mm Classe 0 150.499-16,Digimess
17886,Bloco Padrão em Aço de 1.07mm Classe 0 150.499-17,Digimess
17889,Bloco Padrão em Aço de 1.08mm Classe 0 150.499-18,Digimess
17890,Bloco Padrão em Aço de 1.09mm Classe 0 150.499-19,Digimess
17891,Bloco Padrão em Aço de 1.10mm Classe 0 150.499-20,Digimess
17892,Toalheiro Anel Nova City Preto Matte,CELITE
17893,Toalheiro Anel Up Preto,CELITE
17894,Bloco Padrão em Aço de 1.11mm Classe 0 150.499-21,Digimess
17895,Toalheiro Barra Hotels Black Matte 60cm,CELITE
17896,Bloco Padrão em Aço de 1.13mm Classe 0 150.499-23,Digimess
17897,Toalheiro Barra Loren Loft Preto,LORENZETTI
17898,Bloco Padrão em Aço de 1.14mm Classe 0 150.499-24,Digimess
17899,Toalheiro Barra Tempo 45cm,ROCA
17900,Bloco Padrão em Aço de 1.15mm Classe 0 150.499-25,Digimess
17901,Toalheiro Barra Tempo Titanium Black 45cm,ROCA
17902,Bloco Padrão em Aço de 1.16mm Classe 0 150.499-26,Digimess
17903,Toalheiro Barra Tempo Titanium Black 60cm,ROCA
17904,Bloco Padrão em Aço de 1.17mm Classe 0 150.499-27,Digimess
17905,Bloco Padrão em Aço de 1.18mm Classe 0 150.499-28,Digimess
